date,trend,open,close,high,low,volume,onedaychgnet,twochgnet,twohmovavg,fiftydaymovavg,onehmovavg,twentydmovavg,thirtydaymovavg,tendaymoveavg,fivedaymovavg,sixtydaymovavg,fortydaymovavg,onehtwentymovavg,volatilitytenday,twohvolatility,bac,bmo,rbc,td,sptsx,spx,sh,nikkei,hs,oil,brasil,usdcad,usdcny,usdjpy
05/07/2013,0,58.82,59.02,59.21,58.61,2886495,0.35,0.6,56.0182,58.8354,58.5412,57.565,57.8183,57.887,58.496,58.913,58.3187,57.9108,9.893,10.655,12.9,62.82,61.71,41.5,12464.11,1625.96,2235.574,14180.24,23047.09,95.62,56274.66,1.0042,6.1537,99
05/08/2013,0,59.18,59.38,59.42,58.97,2585083,0.36,0.71,56.0544,58.813,58.5662,57.6145,57.812,58.13,58.806,58.9232,58.287,57.9625,9.69,10.527,13.02,63.35,62.12,41.72,12585.05,1632.69,2246.3,14285.69,23244.35,96.62,55804.8,1.0027,6.1413,99.01
05/09/2013,0,59.45,59,59.59,58.9,2540884,-0.38,-0.02,56.0924,58.781,58.5879,57.6695,57.7983,58.333,58.898,58.9302,58.2602,58.0142,11.016,10.455,12.91,62.76,61.62,41.425,12543.9,1626.67,2232.971,14191.48,23211.48,96.39,55447.56,1.0068,6.1309,100.59
05/10/2013,0,59,59.08,59.2,58.82,1923754,0.08,-0.3,56.134,58.734,58.6103,57.738,57.7973,58.551,59.03,58.9345,58.234,58.0647,10.428,10.445,13.02,62.34,61.65,41.645,12589.09,1633.7,2246.831,14607.54,23321.22,96.04,55107.8,1.01,6.1417,101.62
05/11/2013,0,59,59.08,59.2,58.82,1923754,0.08,-0.3,56.134,58.734,58.6103,57.738,57.7973,58.551,59.03,58.9345,58.234,58.0647,10.428,10.445,13.02,62.34,61.65,41.645,12589.09,1633.7,2246.831,14607.54,23321.22,96.04,55107.8,1.01,6.1417,101.62
05/12/2013,0,59,59.08,59.2,58.82,1923754,0.08,-0.3,56.134,58.734,58.6103,57.738,57.7973,58.551,59.03,58.9345,58.234,58.0647,10.428,10.445,13.02,62.34,61.65,41.645,12589.09,1633.7,2246.831,14607.54,23321.22,96.04,55107.8,1.01,6.1417,101.62
5/13/2013,0,59.22,59,59.27,58.54,2060064,-0.08,0,56.176,58.6914,58.6339,57.844,57.799,58.703,59.096,58.9392,58.2007,58.1114,9.571,10.347,12.98,62.04,61.34,41.48,12529.55,1633.77,2241.92,14782.21,22989.81,95.17,54447.77,1.0106,6.1463,101.82
5/14/2013,0,59.24,58.75,59.24,58.695,2852515,-0.25,-0.33,56.2133,58.6484,58.6486,57.8965,57.7877,58.769,59.042,58.9432,58.1735,58.153,9.521,10.244,13.34,61.62,61.53,41.32,12577.05,1650.34,2217.01,14758.42,22930.28,94.21,54666.82,1.018,6.1429,102.42
5/15/2013,0,58.7,58.2,58.94,57.78,4205499,-0.55,-0.8,56.2442,58.586,58.6509,57.965,57.7917,58.806,58.806,58.9273,58.137,58.1859,8.876,10.3,13.44,61.48,60.94,41.105,12473.65,1658.78,2224.798,15096.03,23044.24,94.3,54936.41,1.0157,6.1461,102.25
5/16/2013,0,58.45,58.37,58.79,58.12,2521552,0.17,-0.38,56.275,58.531,58.6541,58.045,57.8127,58.789,58.68,58.9,58.1077,58.2183,9.021,10.302,13.36,61.51,61.03,41.2,12507.6,1650.47,2251.805,15037.24,23082.68,95.16,54772.62,1.0195,6.149,102.26
5/17/2013,0,58.09,58.76,58.87,57.96,5075584,0.39,0.56,56.307,58.4912,58.659,58.1355,57.8747,58.823,58.616,58.8807,58.0992,58.2538,9.477,10.288,13.43,62.18,62.17,41.41,12613.05,1667.47,2282.87,15138.12,23082.68,96.02,55164.27,1.0281,6.1412,103.21
5/18/2013,0,58.09,58.76,58.87,57.96,5075584,0.39,0.56,56.307,58.4912,58.659,58.1355,57.8747,58.823,58.616,58.8807,58.0992,58.2538,9.477,10.288,13.43,62.18,62.17,41.41,12613.05,1667.47,2282.87,15138.12,23082.68,96.02,55164.27,1.0281,6.1412,103.21
5/19/2013,0,58.09,58.76,58.87,57.96,5075584,0.39,0.56,56.307,58.4912,58.659,58.1355,57.8747,58.823,58.616,58.8807,58.0992,58.2538,9.477,10.288,13.43,62.18,62.17,41.41,12613.05,1667.47,2282.87,15138.12,23082.68,96.02,55164.27,1.0281,6.1412,103.21
5/20/2013,0,58.09,58.76,58.87,57.96,5075584,0.39,0.56,56.307,58.4912,58.659,58.1355,57.8747,58.823,58.616,58.8807,58.0992,58.2538,9.477,10.288,13.51,62.18,62.17,41.41,12613.05,1666.29,2299.986,15360.81,23493.03,96.71,55700.77,1.0241,6.1393,102.27
5/21/2013,0,59,59.74,59.92,58.81,3994145,0.98,1.37,56.3458,58.4724,58.6714,58.288,57.965,58.93,58.764,58.8707,58.1065,58.2966,12.728,10.345,13.44,63.03,63.86,42.02,12742.43,1669.16,2305.113,15381.02,23366.37,96.16,56265.32,1.0267,6.1371,102.5
5/22/2013,0,59.9,59.49,60.15,59.23,3325481,-0.25,0.73,56.3865,58.4504,58.6814,58.432,58.0357,58.977,58.912,58.859,58.108,58.3382,12.684,10.309,13.31,63.19,63.46,42.02,12752.5,1655.35,2302.403,15627.26,23261.08,94.28,56429.27,1.0367,6.1312,103.16
5/23/2013,0,59,59.25,59.49,58.85,2442976,-0.24,-0.49,56.4234,58.4224,58.6996,58.547,58.0643,58.964,59.122,58.8382,58.1,58.3759,12.34,10.203,13.21,63.21,63.14,41.825,12658.09,1650.51,2275.666,14483.98,22669.68,94.25,56349.91,1.0305,6.1345,102.02
5/24/2013,0,59,59.34,59.34,58.96,2223694,0.09,-0.15,56.4571,58.4078,58.7184,58.6655,58.1123,58.998,59.316,58.8172,58.0982,58.4102,12.344,10.096,13.24,63.21,63.53,41.745,12667.22,1649.6,2288.533,14612.45,22618.67,94.15,56406.21,1.0318,6.1328,101.31
5/25/2013,0,59,59.34,59.34,58.96,2223694,0.09,-0.15,56.4571,58.4078,58.7184,58.6655,58.1123,58.998,59.316,58.8172,58.0982,58.4102,12.344,10.096,13.24,63.21,63.53,41.745,12667.22,1649.6,2288.533,14612.45,22618.67,94.15,56406.21,1.0318,6.1328,101.31
5/26/2013,0,59,59.34,59.34,58.96,2223694,0.09,-0.15,56.4571,58.4078,58.7184,58.6655,58.1123,58.998,59.316,58.8172,58.0982,58.4102,12.344,10.096,13.24,63.21,63.53,41.745,12667.22,1649.6,2288.533,14612.45,22618.67,94.15,56406.21,1.0318,6.1328,101.31
5/27/2013,0,59.6,59.61,59.74,59.33,1131308,0.27,0.36,56.4953,58.3974,58.7395,58.801,58.1757,59.051,59.486,58.7868,58.1107,58.4403,12.464,10.106,13.24,63.31,63.26,41.625,12696.37,1649.6,2293.077,14142.65,22686.05,94.15,56395.94,1.0341,6.1211,100.96
5/28/2013,0,59.45,59.61,59.62,58.94,6288625,0,0.27,56.5335,58.383,58.7622,58.9075,58.2667,59.112,59.46,58.7615,58.1272,58.4737,12.07,10.106,13.35,63.7,64.1,42.045,12750.52,1660.06,2321.318,14311.98,22924.25,95.01,56036.26,1.0398,6.1218,102.37
5/29/2013,0,59.1,59.3,59.38,58.95,4247131,-0.31,-0.31,56.57,58.3722,58.7793,58.968,58.32,59.167,59.422,58.7348,58.1325,58.5031,10.988,10.121,13.48,62.5,63.98,42.02,12732.61,1648.36,2324.017,14326.46,22554.93,93.13,54634.69,1.0351,6.1269,101.16
5/30/2013,0,59.3,59.23,59.35,59.03,2742840,-0.07,-0.38,56.6069,58.3636,58.7951,59.038,58.4,59.27,59.418,58.7,58.1612,58.5313,11.107,10.12,13.83,61.84,62.84,42.17,12746.55,1654.41,2317.749,13589.03,22484.31,93.61,54634.69,1.0297,6.1315,100.73
5/31/2013,0,59.11,59.04,59.18,58.73,4146289,-0.19,-0.26,56.6421,58.3536,58.8078,59.063,58.4757,59.337,59.358,58.6653,58.1937,58.5603,10.919,10.108,13.66,61.37,61.53,41.995,12650.42,1630.74,2300.595,13774.54,22392.16,91.97,53506.08,1.0375,6.1345,100.45
06/01/2013,0,59.11,59.04,59.18,58.73,4146289,-0.19,-0.26,56.6421,58.3536,58.8078,59.063,58.4757,59.337,59.358,58.6653,58.1937,58.5603,10.919,10.108,13.66,61.37,61.53,41.995,12650.42,1630.74,2300.595,13774.54,22392.16,91.97,53506.08,1.0375,6.1345,100.45
06/02/2013,0,59.11,59.04,59.18,58.73,4146289,-0.19,-0.26,56.6421,58.3536,58.8078,59.063,58.4757,59.337,59.358,58.6653,58.1937,58.5603,10.919,10.108,13.66,61.37,61.53,41.995,12650.42,1630.74,2300.595,13774.54,22392.16,91.97,53506.08,1.0375,6.1345,100.45
06/03/2013,0,59.14,58.71,59.17,58.45,2516122,-0.33,-0.52,56.6739,58.3458,58.8187,59.0775,58.5343,59.332,59.178,58.6313,58.239,58.5868,5.514,10.099,13.55,60.7,61.5,41.96,12609.8,1640.42,2299.252,13261.82,22282.19,93.45,53944.36,1.0278,6.1313,99.53
06/04/2013,0,58.78,58.71,59.08,58.51,2272888,0,-0.33,56.7037,58.331,58.8302,59.0795,58.6017,59.229,58.998,58.5985,58.281,58.6099,5.415,10.04,13.36,61.28,61.19,42.01,12593.97,1631.38,2272.416,13533.76,22285.52,93.31,54017.9,1.0342,6.1287,100.03
06/05/2013,0,58.65,57.95,58.71,57.76,3210482,-0.76,-0.76,56.7271,58.3014,58.8336,59.026,58.6463,59.075,58.728,58.5545,58.2955,58.622,8.228,10.156,13.09,60.28,60.53,41.425,12443.65,1608.9,2270.931,13014.87,22069.24,93.74,52798.63,1.0345,6.1275,99.06
06/06/2013,0,57.89,57.54,58.05,56.95,3605447,-0.41,-1.17,56.7488,58.2608,58.8326,58.934,58.666,58.904,58.39,58.5027,58.2742,58.6275,8.176,10.189,13.2,59.95,59.82,40.915,12409.33,1622.56,2242.109,12904.02,21838.43,94.76,52884.83,1.0264,6.136,96.97
06/07/2013,1,57.64,57.24,57.68,56.95,3334526,-0.3,-0.71,56.7682,58.2174,58.828,58.846,58.675,58.694,58.03,58.4555,58.2577,58.6309,6.622,10.129,13.38,60.12,59.99,41.16,12373.3,1643.38,2210.898,12877.53,21575.26,96.03,51618.63,1.0197,6.1332,97.56
06/08/2013,1,57.64,57.24,57.68,56.95,3334526,-0.3,-0.71,56.7682,58.2174,58.828,58.846,58.675,58.694,58.03,58.4555,58.2577,58.6309,6.622,10.129,13.38,60.12,59.99,41.16,12373.3,1643.38,2210.898,12877.53,21575.26,96.03,51618.63,1.0197,6.1332,97.56
06/09/2013,1,57.64,57.24,57.68,56.95,3334526,-0.3,-0.71,56.7682,58.2174,58.828,58.846,58.675,58.694,58.03,58.4555,58.2577,58.6309,6.622,10.129,13.38,60.12,59.99,41.16,12373.3,1643.38,2210.898,12877.53,21575.26,96.03,51618.63,1.0197,6.1332,97.56
06/10/2013,1,57.3,57.38,57.6,57,2199016,0.14,-0.16,56.7912,58.1828,58.8276,58.761,58.691,58.471,57.764,58.4097,58.2495,58.6354,7.262,10.11,13.3,60.63,60.12,41.23,12382.67,1642.81,2210.898,13514.2,21615.09,95.77,51316.65,1.0194,6.1332,98.76
06/11/2013,1,57,56.86,57.43,56.55,2345708,-0.52,-0.38,56.813,58.141,58.822,58.654,58.6703,58.196,57.394,58.3518,58.249,58.6372,7.719,10.168,13.12,60.15,59.41,40.835,12223.57,1626.13,2210.898,13317.62,21354.66,95.38,49769.93,1.0189,6.1332,96.03
06/12/2013,1,57.11,56.47,57.24,56.36,3282991,-0.39,-0.91,56.8331,58.0886,58.8081,58.54,58.6163,57.913,57.098,58.2957,58.2182,58.6305,7.486,10.153,13.06,59.81,59.03,40.41,12109.89,1612.52,2210.898,13289.32,21354.66,95.88,49180.58,1.0212,6.1332,96.02
6/13/2013,1,56.42,57.23,57.43,56.12,3879024,0.76,0.37,56.8545,58.0716,58.797,58.4915,58.5963,57.713,57.036,58.2552,58.2282,58.6243,12.57,10.261,13.21,60.55,60.56,41.12,12277.13,1636.36,2148.355,12445.38,20887.04,96.69,50414.89,1.0159,6.1349,95.37
6/14/2013,1,57.16,56.82,57.28,56.55,2965395,-0.41,0.35,56.8741,58.0532,58.7812,58.414,58.539,57.491,56.952,58.2098,58.2295,58.6141,12.686,10.193,13.07,60.15,59.99,40.66,12187.36,1626.73,2162.041,12686.52,20969.14,97.85,49332.34,1.017,6.1309,94.31
6/15/2013,1,57.16,56.82,57.28,56.55,2965395,-0.41,0.35,56.8741,58.0532,58.7812,58.414,58.539,57.491,56.952,58.2098,58.2295,58.6141,12.686,10.193,13.07,60.15,59.99,40.66,12187.36,1626.73,2162.041,12686.52,20969.14,97.85,49332.34,1.017,6.1309,94.31
6/16/2013,1,57.16,56.82,57.28,56.55,2965395,-0.41,0.35,56.8741,58.0532,58.7812,58.414,58.539,57.491,56.952,58.2098,58.2295,58.6141,12.686,10.193,13.07,60.15,59.99,40.66,12187.36,1626.73,2162.041,12686.52,20969.14,97.85,49332.34,1.017,6.1309,94.31
6/17/2013,1,57.25,57.26,57.6,57,2930597,0.44,0.03,56.8992,58.0604,58.7716,58.339,58.5003,57.346,56.928,58.1792,58.2372,58.6057,14.012,10.227,13.21,60.42,60.43,40.97,12288.9,1639.04,2156.215,13033.12,21225.9,97.77,49088.65,1.0186,6.1244,94.51
6/18/2013,1,57.2,57.42,57.61,57.11,2513039,0.16,0.6,56.9248,58.0682,58.7607,58.223,58.4587,57.217,57.04,58.1453,58.2555,58.5967,12.777,10.229,13.27,60.67,61.15,41.205,12367.46,1651.81,2159.291,13007.28,21225.88,98.44,49464.94,1.0212,6.1287,95.33
6/19/2013,1,57.34,56.93,57.34,56.6,3979102,-0.49,-0.33,56.9482,58.0594,58.7452,58.095,58.389,57.115,57.132,58.1037,58.2635,58.5837,13.026,10.281,13.19,60.12,60.69,40.99,12268.29,1628.93,2143.454,13245.22,20986.89,98.24,47893.06,1.0273,6.1273,96.45
6/20/2013,1,56.5,55.41,56.55,55.325,7713765,-1.52,-2.01,56.9639,57.9998,58.7098,57.903,58.2567,56.902,56.768,58.0343,58.225,58.5668,19.099,10.743,12.89,58.92,58.92,40.315,11968.57,1588.19,2084.021,13014.58,20382.87,95.4,48214.43,1.0387,6.1286,97.28
6/21/2013,1,55.58,55.83,56.045,55.22,8461968,0.42,-1.1,56.9808,57.9584,58.6786,57.7275,58.151,56.761,56.57,57.9747,58.1965,58.5532,19.81,10.736,12.69,59.25,59.18,40.65,11995.66,1592.43,2073.095,13230.13,20263.31,93.69,47056.04,1.0457,6.1329,97.9
6/22/2013,1,55.58,55.83,56.045,55.22,8461968,0.42,-1.1,56.9808,57.9584,58.6786,57.7275,58.151,56.761,56.57,57.9747,58.1965,58.5532,19.81,10.736,12.69,59.25,59.18,40.65,11995.66,1592.43,2073.095,13230.13,20263.31,93.69,47056.04,1.0457,6.1329,97.9
6/23/2013,1,55.58,55.83,56.045,55.22,8461968,0.42,-1.1,56.9808,57.9584,58.6786,57.7275,58.151,56.761,56.57,57.9747,58.1965,58.5532,19.81,10.736,12.69,59.25,59.18,40.65,11995.66,1592.43,2073.095,13230.13,20263.31,93.69,47056.04,1.0457,6.1329,97.9
6/24/2013,1,55.5,55.63,56.14,55.1,3062741,-0.2,0.22,56.9944,57.9168,58.6462,57.5285,58.036,56.586,56.244,57.9167,58.1647,58.5377,19.48,10.738,12.3,59.27,59.36,40.615,11836.86,1573.09,1963.235,13062.78,19813.98,95.18,45965.05,1.0501,6.1445,97.73
6/25/2013,1,55.81,55.94,56.17,55.58,4626421,0.31,0.11,57.0104,57.898,58.6191,57.345,57.934,56.494,55.948,57.8665,58.1262,58.526,19.703,10.752,12.67,60.16,60.15,41.395,12005.42,1588.03,1959.508,12969.34,19855.72,95.32,46893.04,1.0515,6.1449,97.81
6/26/2013,1,56.15,56.12,56.32,55.95,4451240,0.18,0.49,57.0266,57.8664,58.5913,57.186,57.8463,56.459,55.786,57.817,58.077,58.5137,17.967,10.755,12.76,60.52,60.96,41.71,11951.9,1603.26,1951.495,12834.01,20338.55,95.5,47171.98,1.047,6.1476,97.72
6/27/2013,1,55.7,55.82,56.05,55.53,4056234,-0.3,-0.12,57.0407,57.8462,58.5634,57.0155,57.767,56.318,55.868,57.7793,58.0267,58.4985,17.828,10.765,13.01,60.91,61.09,41.95,12005.78,1613.2,1950.012,13213.55,20440.08,97.05,47609.46,1.0477,6.1489,98.35
6/28/2013,1,55.82,56.22,56.54,55.81,5983477,0.4,0.1,57.0557,57.8352,58.5395,56.8745,57.6953,56.258,55.946,57.754,57.9687,58.4856,17.729,10.784,12.86,61,61.28,42.235,12129.11,1606.28,1979.206,13677.32,20803.29,96.56,47457.13,1.0519,6.1375,99.14
6/29/2013,1,55.82,56.22,56.54,55.81,5983477,0.4,0.1,57.0557,57.8352,58.5395,56.8745,57.6953,56.258,55.946,57.754,57.9687,58.4856,17.729,10.784,12.86,61,61.28,42.235,12129.11,1606.28,1979.206,13677.32,20803.29,96.56,47457.13,1.0519,6.1375,99.14
6/30/2013,1,55.82,56.22,56.54,55.81,5983477,0.4,0.1,57.0557,57.8352,58.5395,56.8745,57.6953,56.258,55.946,57.754,57.9687,58.4856,17.729,10.784,12.86,61,61.28,42.235,12129.11,1606.28,1979.206,13677.32,20803.29,96.56,47457.13,1.0519,6.1375,99.14
07/01/2013,1,55.82,56.22,56.54,55.81,5983477,0.4,0.1,57.0557,57.8352,58.5395,56.8745,57.6953,56.258,55.946,57.754,57.9687,58.4856,17.729,10.784,12.93,61,61.28,42.235,12129.11,1614.96,1995.242,13852.5,20803.29,97.99,47229.59,1.0497,6.133,99.66
07/02/2013,1,56.2,55.96,56.36,55.75,3987655,-0.26,0.14,57.0683,57.8154,58.5107,56.737,57.602,56.128,56.012,57.7383,57.9072,58.4717,17.52,10.795,12.9,61.4,60.96,42.375,12178.38,1614.08,2006.56,14098.74,20658.65,99.6,45228.95,1.0544,6.1335,100.63
07/03/2013,1,56,55.56,56,55.17,3247560,-0.4,-0.66,57.0782,57.7928,58.479,56.5795,57.4627,55.942,55.936,57.7138,57.8295,58.4551,17.387,10.827,12.83,61.19,60.55,42.255,12145.68,1615.41,1994.268,14055.56,20147.31,101.24,45044.03,1.0505,6.1305,99.91
07/04/2013,1,55.56,55.52,55.86,55.35,1173893,-0.04,-0.44,57.0875,57.771,58.4446,56.458,57.3303,55.801,55.816,57.683,57.742,58.4377,9.26,10.82,12.83,61.2,60.82,42.175,12166.66,1615.41,2006.098,14018.93,20468.67,101.24,45763.16,1.0515,6.1254,100.04
07/05/2013,1,55.73,55.4587,55.84,55.17,3448142,-0.061313,-0.1013,57.0973,57.7412,58.4115,56.3539,57.204,55.8059,55.7437,57.6341,57.644,58.4195,8.133,10.82,13.06,61.61,60.87,41.8204,12134.91,1631.89,2007.199,14309.97,20854.67,103.22,45210.49,1.0582,6.1328,101.2
07/06/2013,1,55.73,55.4587,55.84,55.17,3448142,-0.061313,-0.1013,57.0973,57.7412,58.4115,56.3539,57.204,55.8059,55.7437,57.6341,57.644,58.4195,8.133,10.82,13.06,61.61,60.87,41.8204,12134.91,1631.89,2007.199,14309.97,20854.67,103.22,45210.49,1.0582,6.1328,101.2
07/07/2013,1,55.73,55.4587,55.84,55.17,3448142,-0.061313,-0.1013,57.0973,57.7412,58.4115,56.3539,57.204,55.8059,55.7437,57.6341,57.644,58.4195,8.133,10.82,13.06,61.61,60.87,41.8204,12134.91,1631.89,2007.199,14309.97,20854.67,103.22,45210.49,1.0582,6.1328,101.2
07/08/2013,1,55.7,55.56,55.9,55.38,5800744,0.101313,0.04,57.1072,57.713,58.3813,56.2699,57.078,55.7789,55.6117,57.5951,57.558,58.4017,8.037,10.82,13.28,62.02,61.21,42.095,12208.87,1640.46,1958.273,14109.34,20582.19,103.14,45075.5,1.0558,6.1338,100.97
07/09/2013,1,55.75,55.87,55.88,55.355,3728514,0.31,0.4113,57.1191,57.6924,58.3518,56.1944,56.9533,55.8029,55.5937,57.5645,57.4777,58.3887,8.039,10.781,13.53,62.62,61.54,42.225,12297.09,1652.32,1965.454,14472.9,20683.01,103.53,45075.5,1.0527,6.1298,101.15
07/10/2013,1,55.98,55.74,55.99,55.51,2986237,-0.13,0.18,57.1276,57.6576,58.322,56.1384,56.8243,55.7829,55.6297,57.5455,57.3962,58.3747,7.837,10.781,13.37,62.2,61.23,42.09,12306.93,1652.62,2008.126,14416.6,20904.56,106.52,45483.43,1.0465,6.1345,99.68
07/11/2013,1,56,56.94,56.95,55.96,4249699,1.2,1.07,57.1414,57.6346,58.3063,56.1619,56.7456,55.8649,55.9137,57.5328,57.351,58.3671,13.673,11.048,13.51,62.87,61.65,42.445,12493.26,1675.02,2072.991,14472.58,21437.49,104.91,46626.26,1.0366,6.1317,98.96
07/12/2013,1,57.12,57.05,57.29,56.8,3836219,0.11,1.31,57.1556,57.619,58.2853,56.1529,56.673,55.9879,56.232,57.5365,57.3222,58.3563,13.345,11.045,13.78,62.91,61.8,42.45,12462.18,1680.19,2039.486,14506.25,21277.28,105.95,45533.24,1.0395,6.1382,99.22
7/13/2013,1,57.12,57.05,57.29,56.8,3836219,0.11,1.31,57.1556,57.619,58.2853,56.1529,56.673,55.9879,56.232,57.5365,57.3222,58.3563,13.345,11.045,13.78,62.91,61.8,42.45,12462.18,1680.19,2039.486,14506.25,21277.28,105.95,45533.24,1.0395,6.1382,99.22
7/14/2013,1,57.12,57.05,57.29,56.8,3836219,0.11,1.31,57.1556,57.619,58.2853,56.1529,56.673,55.9879,56.232,57.5365,57.3222,58.3563,13.345,11.045,13.78,62.91,61.8,42.45,12462.18,1680.19,2039.486,14506.25,21277.28,105.95,45533.24,1.0395,6.1382,99.22
7/15/2013,1,57.34,57.2,57.56,57.18,2608530,0.15,0.26,57.1712,57.5922,58.2572,56.1719,56.6116,56.0859,56.56,57.5436,57.293,58.3463,12.797,10.962,13.88,63.17,62.26,42.7,12528.35,1682.5,2059.39,14506.25,21303.31,106.32,46738.9,1.0427,6.1378,99.86
7/16/2013,1,57.55,57.15,57.55,56.9,3463829,-0.05,0.1,57.1832,57.5668,58.2295,56.1664,56.5596,56.2049,56.816,57.547,57.2527,58.3374,11.656,10.817,13.92,63.13,62.58,42.74,12516.89,1676.26,2065.72,14599.12,21312.38,106,46869.29,1.0369,6.1351,99.1
7/17/2013,1,57.28,58.04,58.22,57.24,4226130,0.89,0.84,57.2038,57.5542,58.2065,56.1974,56.5373,56.4529,57.276,57.5695,57.2102,58.3335,13.073,10.954,14.31,63.69,63.8,43.08,12568.77,1680.91,2044.922,14615.04,21371.87,106.48,47407.31,1.0405,6.135,99.59
7/18/2013,1,58.25,57.43,58.95,57.43,4006416,-0.61,0.28,57.221,57.5224,58.1789,56.2224,56.52,56.6439,57.374,57.5831,57.1587,58.3247,15.293,11.025,14.76,64.39,64.78,43.74,12628.85,1689.37,2023.396,14808.5,21345.22,108.04,47656.92,1.0378,6.141,100.43
7/19/2013,0,58.85,59.03,59.17,58.81,4586859,1.6,0.99,57.2464,57.5154,58.1642,56.4034,56.5696,57.001,57.77,57.6178,57.1532,58.3254,19.742,11.451,14.75,64.67,65.09,43.825,12685.13,1692.09,1992.648,14589.91,21362.42,108.05,47400.23,1.0368,6.1385,100.65
7/20/2013,0,58.85,59.03,59.17,58.81,4586859,1.6,0.99,57.2464,57.5154,58.1642,56.4034,56.5696,57.001,57.77,57.6178,57.1532,58.3254,19.742,11.451,14.75,64.67,65.09,43.825,12685.13,1692.09,1992.648,14589.91,21362.42,108.05,47400.23,1.0368,6.1385,100.65
7/21/2013,0,58.85,59.03,59.17,58.81,4586859,1.6,0.99,57.2464,57.5154,58.1642,56.4034,56.5696,57.001,57.77,57.6178,57.1532,58.3254,19.742,11.451,14.75,64.67,65.09,43.825,12685.13,1692.09,1992.648,14589.91,21362.42,108.05,47400.23,1.0368,6.1385,100.65
7/22/2013,0,58.94,58.96,59.19,58.63,2839383,-0.07,1.53,57.2718,57.5146,58.1478,56.5599,56.627,57.341,58.122,57.651,57.1437,58.3255,20.2,11.438,14.92,65.02,65.66,43.915,12758.38,1695.53,2004.762,14658.04,21416.5,106.91,48574.09,1.0334,6.1413,99.67
7/23/2013,1,58.77,58.35,59,58.24,3825785,-0.61,-0.68,57.2927,57.5,58.117,56.6959,56.6593,57.589,58.362,57.6751,57.1122,58.3212,21.689,11.501,14.94,65.06,65.06,43.865,12745.38,1692.39,2043.876,14778.51,21915.42,107.23,48819.52,1.0287,6.1374,99.43
7/24/2013,1,58.47,58.37,58.5,58.21,3405418,0.02,-0.59,57.3143,57.4874,58.0894,56.8174,56.7096,57.852,58.428,57.69,57.0812,58.3188,19.402,11.484,14.71,65.49,64.91,44.06,12672.3,1685.94,2033.329,14731.28,21968.93,105.39,48374.23,1.0316,6.1359,100.27
7/25/2013,1,58.3,58.35,58.45,57.01,3327475,-0.02,0,57.3371,57.4794,58.0639,56.9289,56.7723,57.993,58.612,57.6943,57.0575,58.3142,19.471,11.447,14.83,65.53,65.03,44.155,12669.14,1690.25,2021.174,14562.93,21900.96,105.49,49066.75,1.028,6.1348,99.29
7/26/2013,1,58.13,58.32,58.38,58,2539421,-0.03,-0.05,57.3619,57.4818,58.0339,57.0539,56.8086,58.12,58.47,57.7025,57.0347,58.3118,19.538,11.446,14.73,65.56,65,44.18,12647.9,1691.65,2010.85,14129.98,21968.95,104.7,49422.05,1.0278,6.1316,98.21
7/27/2013,1,58.13,58.32,58.38,58,2539421,-0.03,-0.05,57.3619,57.4818,58.0339,57.0539,56.8086,58.12,58.47,57.7025,57.0347,58.3118,19.538,11.446,14.73,65.56,65,44.18,12647.9,1691.65,2010.85,14129.98,21968.95,104.7,49422.05,1.0278,6.1316,98.21
7/28/2013,1,58.13,58.32,58.38,58,2539421,-0.03,-0.05,57.3619,57.4818,58.0339,57.0539,56.8086,58.12,58.47,57.7025,57.0347,58.3118,19.538,11.446,14.73,65.56,65,44.18,12647.9,1691.65,2010.85,14129.98,21968.95,104.7,49422.05,1.0278,6.1316,98.21
7/29/2013,1,58.25,58.71,58.92,58.12,2325006,0.39,0.36,57.3881,57.4886,58.0098,57.1784,56.8716,58.271,58.42,57.7053,57.0265,58.3127,19.578,11.453,14.52,65.8,65.23,44.445,12669.04,1685.33,1976.306,13661.13,21850.15,104.55,49212.33,1.0265,6.1324,97.96
7/30/2013,1,58.82,58.77,59.075,58.62,3690778,0.06,0.45,57.4158,57.4888,57.99,57.3189,56.922,58.433,58.504,57.7111,57.028,58.3121,18.072,11.441,14.52,64.21,64.89,43.625,12581.75,1685.96,1990.064,13869.82,21953.96,103.08,48561.78,1.0305,6.1315,98.03
7/31/2013,1,59.09,58.01,59.13,57.9,3055526,-0.76,-0.7,57.4384,57.4542,57.9633,57.4414,56.9416,58.43,58.432,57.7001,57.0105,58.3061,18.638,11.48,14.6,63.87,64.16,43.28,12486.64,1685.73,1993.799,13668.32,21883.66,105.03,48234.49,1.0277,6.1289,97.88
08/01/2013,1,58.27,58,58.52,57.7,2653677,-0.01,-0.77,57.458,57.4244,57.9374,57.5654,56.9773,58.487,58.362,57.6831,57.0117,58.2981,9.717,11.472,14.95,63.89,63.94,43.4,12593.96,1706.87,2029.067,14005.77,22088.79,107.89,49140.78,1.0346,6.1304,99.54
08/02/2013,1,57.86,58.28,58.48,57.85,2353598,0.28,0.27,57.4779,57.405,57.9137,57.7065,57.073,58.412,58.354,57.6648,57.0302,58.294,10.385,11.479,14.84,64.03,64.43,43.685,12603.25,1709.67,2029.418,14466.16,22190.97,106.94,48474.04,1.0392,6.1298,98.94
